# jd flux flux_err
2.457334060220600106e+06 6.402415219907561550e+01 1.480466049158558803e+02
2.457334069653944112e+06 3.551100332754504052e+01 1.481524135692210109e+02
2.457334079087288585e+06 -1.020317115162069967e+02 1.477847667722955123e+02
2.457334088520632591e+06 -4.993616174771887017e+00 1.482838300289988354e+02
2.457334097953976598e+06 1.299581608072912786e+02 1.479936879808375352e+02
2.457334107387320604e+06 1.015048954716476288e+02 1.488038375968673108e+02
2.457334116820665076e+06 6.610111899594921852e+02 1.498084881688361349e+02
2.457334126254009083e+06 1.703770580873842846e+03 1.515502025434316238e+02
2.457334135687353089e+06 2.426085937500000000e+03 1.534918732447210914e+02
2.457334145120697096e+06 2.691012355324073724e+03 1.542155405158350447e+02
2.457334154554041568e+06 2.475109843026621093e+03 1.537233505048369011e+02
2.457334163987385575e+06 2.813143144531248254e+03 1.544481239068682896e+02
2.457334173420729581e+06 2.955381393229166861e+03 1.542479487393347597e+02
2.457334182854073588e+06 2.587246242766203068e+03 1.558144119306643631e+02
2.457334192287418060e+06 3.263097396556713193e+03 1.549683392380995883e+02
2.457334201720762067e+06 3.217866042390047369e+03 1.546675886278598568e+02
2.457334211154106073e+06 3.116130037615741458e+03 1.548489698664504601e+02
2.457334220587450080e+06 3.322183735532405990e+03 1.552627674936141773e+02
2.457334230020794552e+06 3.229531604456020432e+03 1.554444249554609030e+02
2.457334239454138558e+06 2.980288692129630363e+03 1.547266843915375603e+02
2.457334248887482565e+06 3.198216105324074761e+03 1.548284059718463936e+02
2.457334258320826571e+06 3.133380368923608330e+03 1.550937651643773449e+02
2.457334267754171044e+06 3.237115164207177713e+03 1.551844248226837237e+02
2.457334277187515050e+06 2.893285161313651770e+03 1.546100790032182886e+02
2.457334286620859057e+06 2.737912072482638905e+03 1.543843755449961463e+02
2.457334296054203063e+06 2.897701859809024882e+03 1.548444973608331168e+02
2.457334305487547535e+06 2.822090288628471171e+03 1.548318649415113555e+02
2.457334314920891542e+06 2.781667845052084886e+03 1.543812777188560403e+02
2.457334324354235549e+06 3.008126566116909089e+03 1.550203103867199559e+02
2.457334333787579555e+06 3.720542010271980416e+03 1.556209007956177857e+02
2.457334343220924027e+06 3.369156559606487008e+03 1.560468322388802562e+02
2.457334352654268034e+06 3.272095053530083533e+03 1.552910979575239310e+02
2.457334362087612040e+06 3.192973139467586861e+03 1.544981467718685622e+02
2.457334371520956047e+06 2.431392077546304790e+03 1.533461787554188334e+02
2.457334380954300519e+06 2.900510849971058633e+03 1.542204300104961305e+02
2.457334390387644526e+06 3.411068700086820172e+03 1.560242531229373526e+02
2.457334399820988532e+06 3.365671074218742433e+03 1.554139956258889868e+02
2.457334409254332539e+06 3.262034466869222797e+03 1.552421424680787538e+02
2.457334418687677011e+06 3.353658165509252285e+03 1.554266706800207771e+02
2.457334428121021017e+06 3.568846734664363339e+03 1.556424415566145854e+02
2.457334437554365024e+06 3.288975537471054849e+03 1.556553343090896817e+02
2.457334446987709031e+06 2.644458231336815516e+03 1.539013184117683011e+02
2.457334456421053503e+06 2.696047069589112652e+03 1.536874686609884861e+02
2.457334465854397509e+06 3.273938960503481212e+03 1.549294003903895316e+02
2.457334475287741516e+06 2.952723813657397841e+03 1.546895928657958450e+02
2.457334484721085522e+06 3.120187779224550468e+03 1.555228528678908901e+02
2.457334494154429995e+06 3.174504124710634642e+03 1.555858349361322439e+02
2.457334503587774001e+06 3.052873425925918127e+03 1.548505314074257626e+02
2.457334513021118008e+06 3.215947881221076386e+03 1.547878403387639139e+02
2.457334522454462014e+06 2.993560320457163925e+03 1.548623872123746139e+02
2.457334531887806486e+06 2.862055904224547703e+03 1.541613447150459422e+02
2.457334541321150493e+06 2.386269874131936376e+03 1.533802427663345327e+02
2.457334550754494499e+06 1.338542489872692386e+03 1.513817157026860230e+02
2.457334560187838506e+06 5.403433260995370802e+02 1.493479433717053553e+02
2.457334569621182978e+06 9.930515371817091363e+01 1.487349077648595994e+02
2.457334579054526985e+06 2.115878157552069752e+02 1.485665211983261145e+02
2.457334588487870991e+06 5.312067093460427714e+01 1.482916302061168210e+02
2.457334597921214998e+06 -1.877354394531284925e+02 1.483857945345151279e+02
2.457334607354559470e+06 -7.083186487268176279e+01 1.486025349415860148e+02
2.457334616787903477e+06 1.182445797164364194e+02 1.487618508804765156e+02
