# jd flux flux_err
2.457363979702900164e+06 -3.822075646033655630e+03 2.218370631120925793e+02
2.457363979713765904e+06 -2.203229867788460979e+03 2.231168255758851728e+02
2.457363979724631645e+06 -1.685184044471156312e+03 2.232569745315062733e+02
2.457363979735497385e+06 -1.082186298076921958e+03 2.248058256872357106e+02
2.457363979746363126e+06 -7.037726862980780425e+02 2.250979571923289200e+02
2.457363979757228866e+06 -1.829618840144226851e+03 2.243829547459839659e+02
2.457363979768094607e+06 -2.270743389423078042e+03 2.235622687128368398e+02
2.457363979778959882e+06 -2.773024038461539021e+03 2.244328393347546751e+02
2.457363979789825622e+06 -1.785169921875000000e+03 2.254976956679125237e+02
2.457363979800691362e+06 -1.860074819711539021e+03 2.246976267971479047e+02
2.457363979811557103e+06 -5.128829627403829363e+02 2.251857445270334210e+02
2.457363979822422843e+06 -1.616701772836546297e+03 2.267712189596764460e+02
2.457363979833288584e+06 -3.486612079326921503e+03 2.260624167865433094e+02
2.457363979844154324e+06 -3.125406550480765873e+03 2.258657106192058563e+02
2.457363979855020065e+06 -1.953662259615390212e+03 2.265745404231840894e+02
2.457363979865885805e+06 -2.694588191105765873e+03 2.269429118647037456e+02
2.457363979876751546e+06 -2.283904747596156085e+03 2.271297796492589782e+02
2.457363979887617286e+06 -1.198388972355773149e+03 2.260058341880287855e+02
2.457363979898483027e+06 1.385199819711488090e+02 2.258464019108930074e+02
2.457363979909348767e+06 -2.450063401442312170e+03 2.258609398395117296e+02
2.457363979920214042e+06 -2.830281250000000000e+03 2.270689517905641708e+02
2.457363979931079783e+06 -1.498456129807687830e+03 2.258006266469879506e+02
2.457363979941945523e+06 -4.952490985576951061e+02 2.216691789742310448e+02
2.457363979952811264e+06 2.228561598557695106e+03 2.209455893775707693e+02
2.457363979963677004e+06 2.394393554687500000e+03 2.193289213631512382e+02
2.457363979974542744e+06 2.231608473557695106e+03 2.186089664112576259e+02
2.457363979985408485e+06 1.817424278846149036e+03 2.189716575038150097e+02
2.457363979996274225e+06 2.729348632812500000e+03 2.191126163463431169e+02
2.457363980007139966e+06 2.659475585937514552e+03 2.206568001432662527e+02
2.457363980018005706e+06 2.558522385817304894e+03 2.195482498608064077e+02
2.457363980028871447e+06 3.361333458533649264e+03 2.205475812092878414e+02
2.457363980039737187e+06 2.826684720552882936e+03 2.189471171617708762e+02
2.457363980050602928e+06 3.843267427884617518e+03 2.212761496362282401e+02
2.457363980061468203e+06 4.011503530649031745e+03 2.222771947352377708e+02
2.457363980072333943e+06 3.040732722355765873e+03 2.208113274197400813e+02
2.457363980083199684e+06 4.391909254807716934e+03 2.221650178330960443e+02
2.457363980094065424e+06 4.159569711538460979e+03 2.215603924815623316e+02
2.457363980104931165e+06 3.547416090745187830e+03 2.215389416318324436e+02
2.457363980115796905e+06 1.668741887019227079e+03 2.188729233747059482e+02
2.457363980126662645e+06 2.707610126201921958e+03 2.201448326848220347e+02
2.457363980137528386e+06 3.485288912259609788e+03 2.210372503159863413e+02
2.457363980148394126e+06 2.773632286658663361e+03 2.209962150348996772e+02
2.457363980159259867e+06 3.054025991586538566e+03 2.204425480844855372e+02
2.457363980170125607e+06 4.494425030048078042e+03 2.195108814839015565e+02
2.457363980180991348e+06 6.521935772235570766e+03 2.182982517923990429e+02
2.457363980191856623e+06 7.239966646634609788e+03 2.171742294810070177e+02
2.457363980202722363e+06 7.587224534254804894e+03 2.170963126451325991e+02
2.457363980213588104e+06 7.485327899639459247e+03 2.173724153566606390e+02
2.457363980224453844e+06 6.727904146634609788e+03 2.159315392945626684e+02
2.457363980235319585e+06 7.620170673076922867e+03 2.165328563972166478e+02
2.457363980246185325e+06 7.007182692307687830e+03 2.158381203715204322e+02
2.457363980257051066e+06 6.737055288461531745e+03 2.156709544310809861e+02
2.457363980267916806e+06 6.040045973557686921e+03 2.145153444258387765e+02
2.457363980278782547e+06 6.923720552884609788e+03 2.156488328967592736e+02
2.457363980289648287e+06 8.134912484975960979e+03 2.174249195954034235e+02
2.457363980300514027e+06 7.386404597355758597e+03 2.167059303047333287e+02
2.457363980311379768e+06 6.889256535456719575e+03 2.158109730246666231e+02
2.457363980322245508e+06 7.053650390625071850e+03 2.157344733933382770e+02
2.457363980333110783e+06 7.534458834134617064e+03 2.172110736956808807e+02
2.457363980343976524e+06 7.435283879206719575e+03 2.169695766120307212e+02
2.457363980354842264e+06 6.268060621995180554e+03 2.154588662377045409e+02
2.457363980365708005e+06 6.951521634615382936e+03 2.163176954578543700e+02
2.457363980376573745e+06 7.800712740384609788e+03 2.176312703362560796e+02
2.457363980387439486e+06 5.891275615985563491e+03 2.153391543290999834e+02
2.457363980398305226e+06 4.018132662259610242e+03 2.123275272988885263e+02
