# jd flux flux_err
2.457482924285700079e+06 -3.048642578125000000e+02 1.499699143202946061e+02
2.457482924292390700e+06 -1.573077473958328483e+02 1.493692768871468388e+02
2.457482924299081322e+06 -7.971940104166424135e+01 1.494578335105891540e+02
2.457482924305771943e+06 -1.239651692708321349e+02 1.495549247057096238e+02
2.457482924312462565e+06 -7.229687500002909495e+00 1.496933460003629364e+02
2.457482924319153186e+06 3.792845052083066548e+01 1.497533404922404543e+02
2.457482924325843807e+06 1.026999999999970754e+02 1.499623338503092782e+02
2.457482924332534429e+06 2.378161458333343035e+02 1.497515108785468385e+02
2.457482924339225050e+06 6.510416642413474619e-05 1.500349205146331713e+02
2.457482924345915206e+06 -1.556318359375000000e+02 1.498243336931201384e+02
2.457482924352605827e+06 2.468235677083430346e+01 1.498541780927342586e+02
2.457482924359296449e+06 -8.843098958313931890e-01 1.499072300171075653e+02
2.457482924365987070e+06 -8.131888020833139308e+01 1.501081107131942929e+02
2.457482924372677691e+06 3.748876953125000000e+02 1.500925013149675351e+02
2.457482924379368313e+06 1.846380208333321207e+02 1.502908271616512650e+02
2.457482924386058934e+06 7.245833333333212067e+01 1.500518669534632181e+02
2.457482924392749555e+06 -1.376998697916642413e+02 1.498337650167570985e+02
2.457482924399440177e+06 -2.572604166666860337e+01 1.501060617857308728e+02
2.457482924406130798e+06 -7.649023437500363798e+01 1.497691903247452956e+02
2.457482924412821420e+06 9.061731770833284827e+01 1.501576165299845513e+02
2.457482924419512041e+06 4.577174479166569654e+01 1.500538003736019164e+02
2.457482924426202662e+06 1.130873046875021828e+02 1.502219185051272916e+02
2.457482924432893284e+06 2.351806640625036380e+02 1.498138437909900631e+02
2.457482924439583905e+06 -8.158554687500145519e+01 1.492667964285886910e+02
2.457482924446274526e+06 3.202678385416656965e+02 1.500464650904856683e+02
2.457482924452965148e+06 -3.432552083333575865e+01 1.501776322454310559e+02
2.457482924459655769e+06 1.456022135416787933e+01 1.500915178678553730e+02
2.457482924466345925e+06 2.466421874999978172e+02 1.500461643844316768e+02
2.457482924473036546e+06 8.497571614583284827e+01 1.501163884511029210e+02
2.457482924479727168e+06 2.896916666666656965e+02 1.498710550671886494e+02
2.457482924486417789e+06 1.636300781249992724e+02 1.504098180622663676e+02
2.457482924493108410e+06 7.865992838541678793e+02 1.514882669250118568e+02
2.457482924499799032e+06 9.359794270833373275e+02 1.514007193250336911e+02
2.457482924506489653e+06 9.195138671874956344e+02 1.516290192814818454e+02
2.457482924513180275e+06 8.734212239583358723e+02 1.519856699482344311e+02
2.457482924519870896e+06 9.820791666666627862e+02 1.512475831650189377e+02
2.457482924526561517e+06 8.326678385416671517e+02 1.509564882609064114e+02
2.457482924533252139e+06 9.406919270833350311e+02 1.512732783986516552e+02
2.457482924539942760e+06 7.070890625000029104e+02 1.513385806785709065e+02
