# jd flux flux_err
2.457459889215299860e+06 4.564477494111933629e+04 1.692931271813608021e+02
2.457459889224450104e+06 4.274987990609864210e+04 1.640948604834063929e+02
2.457459889233600348e+06 4.088483775672970660e+04 1.606558421045602074e+02
2.457459889242750593e+06 4.208496120300357870e+04 1.628932001247680148e+02
2.457459889251900837e+06 4.324270392151072883e+04 1.650380571201075952e+02
2.457459889261051081e+06 4.454620057516768429e+04 1.673739507278483245e+02
2.457459889270201325e+06 4.554544715376835666e+04 1.691284494761517010e+02
2.457459889279351570e+06 4.389864036136762297e+04 1.661953850013262297e+02
2.457459889288501814e+06 4.656503494314023555e+04 1.709270373493801571e+02
2.457459889297652058e+06 4.768628651079645351e+04 1.728583065435968535e+02
2.457459889306801837e+06 4.206269558361723466e+04 1.628778643702516433e+02
2.457459889315952081e+06 4.128927764397488500e+04 1.614383564146247068e+02
2.457459889325102326e+06 4.685051409476793197e+04 1.714177441508486481e+02
2.457459889334252570e+06 4.376205137171997194e+04 1.659639083719654309e+02
2.457459889343402814e+06 3.978125534021882049e+04 1.586339760590801404e+02
2.457459889352553058e+06 4.335152131555048982e+04 1.651901641833949270e+02
2.457459889361703303e+06 4.474425426053198316e+04 1.677263256965435119e+02
2.457459889370853547e+06 4.438774267027158203e+04 1.670672490324699311e+02
2.457459889380003791e+06 4.266888126189255854e+04 1.639889209597030515e+02
2.457459889389154036e+06 4.174728561469588021e+04 1.622939815795633365e+02
2.457459889398304280e+06 4.374605398309425800e+04 1.659056206060857335e+02
2.457459889407454524e+06 4.641055655829197349e+04 1.706769545998308786e+02
2.457459889416604768e+06 4.519880351945047005e+04 1.685103136320996384e+02
2.457459889425755013e+06 4.287410251806348242e+04 1.643457517097520508e+02
2.457459889434905257e+06 4.173686859423226269e+04 1.622788857545358780e+02
2.457459889444055501e+06 3.785119878359034192e+04 1.549513108344830812e+02
2.457459889453205746e+06 3.510835576647984999e+04 1.495752218537728595e+02
2.457459889462355990e+06 3.935904432142533915e+04 1.578252515568807439e+02
2.457459889471506234e+06 4.420545607360739086e+04 1.667111760290971176e+02
2.457459889480656013e+06 4.182455647325595783e+04 1.623976900116309423e+02
2.457459889489806257e+06 4.259834788266602845e+04 1.638564920270426910e+02
2.457459889498956501e+06 4.177935566418733652e+04 1.623380959687598875e+02
2.457459889508106746e+06 4.118477707595947140e+04 1.612559358833769068e+02
2.457459889517256990e+06 4.076813425166652451e+04 1.604671567323622412e+02
2.457459889526407234e+06 4.323978362851299607e+04 1.649870819891904432e+02
2.457459889535557479e+06 4.626064062437616667e+04 1.703672926551070361e+02
2.457459889544707723e+06 4.785730410742570530e+04 1.731745478581125042e+02
2.457459889553857967e+06 4.351666858666424378e+04 1.655186819100973707e+02
2.457459889563008212e+06 4.041761704799115978e+04 1.598139456978854014e+02
2.457459889572158456e+06 4.464431640188376332e+04 1.675231274749112629e+02
2.457459889581308700e+06 4.672635672453836742e+04 1.712139072375992725e+02
2.457459889590458944e+06 4.509993394221034396e+04 1.683620729869911088e+02
2.457459889599609189e+06 4.352913500513948384e+04 1.655271227880690788e+02
2.457459889608759433e+06 4.234885948976768123e+04 1.633852795682389569e+02
2.457459889617909677e+06 4.187085462940928846e+04 1.625342602806548484e+02
2.457459889627059922e+06 4.002178963758440659e+04 1.590815784115220026e+02
2.457459889636210166e+06 4.196053741396593250e+04 1.626563001418215038e+02
2.457459889645360410e+06 4.261804204562115774e+04 1.638752956169200559e+02
2.457459889654510189e+06 4.345790432619048806e+04 1.653713024015730184e+02
2.457459889663660433e+06 4.233442243012483959e+04 1.633517274179492631e+02
2.457459889672810677e+06 4.259838051798383094e+04 1.638310356123811573e+02
2.457459889681960922e+06 4.228010085726251418e+04 1.632816755678699394e+02
2.457459889691111166e+06 4.141197117030307709e+04 1.616832670248013244e+02
2.457459889700261410e+06 4.039468892149400926e+04 1.598005469679062003e+02
2.457459889709411655e+06 4.175833943270833697e+04 1.623156072362694431e+02
2.457459889718561899e+06 4.537704744176792883e+04 1.688427640010120001e+02
2.457459889727712143e+06 4.674512250006641989e+04 1.712414890434933454e+02
2.457459889736862388e+06 4.245429917783282144e+04 1.635677957271569767e+02
2.457459889746012632e+06 4.311553115664781944e+04 1.647584004842998127e+02
2.457459889755162876e+06 4.573852081074012676e+04 1.694786210407631017e+02
2.457459889764313120e+06 4.450086663861230045e+04 1.672883294281460849e+02
2.457459889773463365e+06 4.658622815011566126e+04 1.709459667134152312e+02
2.457459889782613609e+06 4.427563676490673970e+04 1.668663930335503665e+02
2.457459889791763853e+06 3.999739268270460161e+04 1.590385082873707745e+02
2.457459889800914098e+06 4.093215250467376609e+04 1.607526525418440144e+02
2.457459889810064342e+06 4.655463452611073444e+04 1.708870125397902484e+02
2.457459889819214586e+06 4.844838794272762607e+04 1.741839949659507738e+02
2.457459889828364365e+06 4.484260039361881354e+04 1.678700814437305837e+02
2.457459889837514609e+06 4.246080292149566958e+04 1.635604369325834568e+02
2.457459889846664853e+06 4.272602874923517084e+04 1.640672218617744420e+02
2.457459889855815098e+06 4.218366871806462586e+04 1.630780409278561365e+02
2.457459889864965342e+06 4.086839669665301335e+04 1.606366720591557566e+02
2.457459889874115586e+06 4.035245175860246673e+04 1.596685798855250482e+02
2.457459889883265831e+06 4.004420679963636212e+04 1.590889048507784480e+02
2.457459889892416075e+06 4.426159606613919459e+04 1.668070914839110230e+02
2.457459889901566319e+06 4.142590322779156122e+04 1.616985308640884398e+02
2.457459889910716563e+06 4.590716853260715288e+04 1.697591147811831718e+02
