# jd flux flux_err mag mag_err
2.457459889123415109e+06 3.216392822265625000e+03 5.802980422973632812e+01 -8.768422710673055676e+00 1.958880122111858121e-02
2.457459889136736281e+06 3.135057128906250000e+03 5.754989242553710938e+01 -8.740613648038594974e+00 1.993080752053216081e-02
2.457459889150056988e+06 2.934087890625000000e+03 5.646125411987304688e+01 -8.668682797491527481e+00 2.089311715711854658e-02
2.457459889163378160e+06 3.017794921875000000e+03 5.705674743652343750e+01 -8.699224308509284853e+00 2.052783392028549939e-02
2.457459889176699333e+06 3.098611328125000000e+03 5.745761489868164062e+01 -8.727917760671887848e+00 2.013289961017595067e-02
2.457459889190020040e+06 3.133406738281250000e+03 5.760816574096679688e+01 -8.740041932564778904e+00 1.996149721242576613e-02
2.457459889203341212e+06 3.046360839843750000e+03 5.711875915527343750e+01 -8.709453360001266020e+00 2.035744444785714605e-02
2.457459889216661919e+06 3.092889648437500000e+03 5.741826629638671875e+01 -8.725911062593127099e+00 2.015633130659322952e-02
2.457459889229983091e+06 3.096133300781250000e+03 5.735478973388671875e+01 -8.727049126270255641e+00 2.011295488794262107e-02
2.457459889243304264e+06 3.025320800781250000e+03 5.708805847167968750e+01 -8.701928583522516192e+00 2.048800530146596341e-02
2.457459889256624971e+06 3.077474121093750000e+03 5.739280700683593750e+01 -8.720486023940605236e+00 2.024831528313728035e-02
2.457459889269946143e+06 3.019736328125000000e+03 5.702760696411132812e+01 -8.699922559181334947e+00 2.050415905803919248e-02
2.457459889283267315e+06 3.024746582031250000e+03 5.696091842651367188e+01 -8.701722486615242502e+00 2.044625752775344751e-02
2.457459889296588022e+06 3.017254638671875000e+03 5.694165039062500000e+01 -8.699029909099589730e+00 2.049009278260007644e-02
2.457459889309909195e+06 2.989312011718750000e+03 5.682940673828125000e+01 -8.688928118056363559e+00 2.064085643456970917e-02
2.457459889323230367e+06 3.073229980468750000e+03 5.712185287475585938e+01 -8.718987653090730205e+00 2.018055301242954389e-02
